id,predicted_price
301402280,204049.90244471116
2113700205,308611.8899200814
4114601570,2917208.1957555492
3332000615,268542.88245764025
3630050180,445363.3827212675
6852700520,580332.6582667107
6870310010,607738.7471076807
6163900981,332622.18401417695
393000142,344038.3482948222
1771100130,277407.3924426817
1442860160,462737.81540611695
9191200435,767354.8396522244
6788200800,1199491.2100170108
1115300070,584063.2236236334
3176600105,920769.7988056217
2770604665,583736.9086823604
5469500580,551921.9596650458
5680000545,518147.4993858529
3424089119,384586.71810756077
1328300180,389342.46572600247
1773100922,411980.1488264604
4123830480,415554.41506156087
9808610190,756841.9223892778
4250200140,330072.40584048047
4217402115,5193805.465598202
3831250350,566355.3539937502
2397101055,1054297.5988896647
6817850110,1047204.9357834794
7526800200,633636.8796692664
7853370100,871770.5962994044
2523089025,1048625.041137513
9476200680,324199.19117515394
5714200140,440384.6726942234
3575304895,562848.4580657225
263000018,448472.18213549576
8080400177,461994.81846418336
6450304130,279141.1403394694
514500090,395394.538734729
9477000300,244758.05490953175
853600310,1591728.3292771936
1951600240,169621.60729706785
1099900120,396370.4893243691
5323100120,663473.554062299
1223089016,509752.53583206626
522059172,199504.49699390618
1930300190,1002351.8088892377
9542840410,354811.42861270375
8665050530,461042.3571894772
5592900205,409115.72712895664
5450300010,395343.6364045706
2459960030,314402.6536551612
3331500455,593176.6017859142
3432500705,458643.9787661151
3702900165,289821.3726398746
5249803550,703966.222991545
626049058,457842.05543696746
1788900380,154959.99019267294
8075400360,227574.7563132212
9113200250,707702.1239347081
2738640040,810472.0613813932
7821200307,654161.6984584186
3530440140,289521.637913748
3582700130,408376.6443604942
9276200569,759780.9347756639
7197800020,526443.1906368992
686200490,481090.0190346837
3501600100,382938.32234266505
6383000690,727837.3134682906
7604400150,266342.28828463465
5249801411,905715.1256232581
2607720420,355521.0339269528
9561100010,387159.01457187184
1796370590,275003.51880522794
4077800593,408984.652987756
854000165,293562.8453855959
5536100010,449564.1376002125
4188000670,650194.1876178215
31000165,1227079.4368909553
662350050,984370.761546119
4137000280,343777.93431896326
6169901130,1456840.135675395
1953400510,323594.3788594138
7518506716,1096680.8958432255
1552520010,302501.38376761583
7955080270,290598.256022055
9212900100,471007.58831919817
3438500798,258696.61420196618
7899800890,453451.5014561944
4319200605,471188.646193799
1329300480,277451.84162286686
8935100100,1041974.8991809399
5016001260,450505.77514298726
4337600280,303744.14274064515
1446401220,195887.11231516683
7135521530,484396.9228499772
6888900115,369138.063753477
2413301070,323715.37447840243
345700040,225209.32017686364
5566100145,240222.98772038415
7634800070,379939.42277642316
9346910500,662306.5460796817
3529300060,231805.81964101485
8128600060,952342.1661528711
8572900275,317881.9022790952
4139420590,1864226.5691143142
9274200322,745094.6593494082
1472700200,513840.741385869
8820903380,582294.6243643082
8563010130,678090.3138677538
8965450110,683538.3605611125
9274204230,498236.71834903973
8165501700,384983.76961256814
2193340260,380885.21689526364
1860600290,978505.035772209
1222000055,250933.96128791387
2492200280,427576.1122929346
2488200455,329610.314063136
809001520,1144279.7884268342
1796361140,217043.57134582862
6398000011,1218038.9015800215
6813600365,521214.30836154957
7504100920,955170.9394748427
8835770330,717314.8931779781
524059322,735946.4486237931
4307330280,347629.99177227466
1245002952,1070012.2311907306
2021069059,253516.87718626313
5700000595,910869.0958724979
3629970930,1038930.6659278003
3336002215,323634.49994464597
5100401060,608326.731348719
3278600750,352354.23427458777
1126069045,1207591.1140576673
7568700175,285795.9631517006
452001475,537474.3901983664
9283800230,724410.8948314751
1737300130,733929.2817935001
6189600040,395512.5819442505
3679400025,484681.1102638034
1096100010,299505.9330907876
9513900050,281210.03899448167
5452800645,484198.7834636988
273800100,301893.5724354249
7228500037,467553.92262251873
808300090,362472.5783837853
2493200215,640014.9585105764
5035300255,710874.5802139686
3380900160,347507.3485145435
3630000130,542046.9478684434
7300400670,396170.1950139154
6798100070,342406.6440540728
8078400010,422311.058139653
5566100060,351240.3718645497
2768200212,516232.77532003843
4035900060,481290.09923751175
9460000110,367455.2948251608
7199320190,291751.488421615
2225039081,483656.50889346236
9512200050,640156.5792703275
2634500085,302967.0742164467
3654800200,311027.031619043
2724079090,1412819.3040496134
2597520720,714613.7485306042
3034200426,366241.64921650465
984000130,281864.0940382571
7852020670,503495.7530792844
7923500060,688167.9317262627
2310030510,384451.4032606368
2205500540,367661.0569545752
2493200015,418906.33059361705
7853361420,636784.532553964
5652600605,588768.7347053693
5285200020,393597.7066494063
9406530150,427194.20311027276
5706300020,403599.65505508916
3278602490,480106.890038318
7197000100,437908.71074588975
4447300008,658019.1125738752
7899800045,333148.22344746336
9250900095,359138.0094958096
9268851740,811719.7525863987
8682261440,440189.84299346164
7284900385,1056506.8896566068
8079040300,410722.8401350441
2225300585,324896.21590148244
3223039013,534972.1960747115
2013801350,277269.5923475382
4055701110,875175.9367600287
3578401770,433718.41023451637
4046500720,603095.5463564924
6145601745,340014.2791811057
5207200195,546399.885422203
1972201856,661468.9089182675
7212680080,284250.39705360145
7277100510,533611.2121869581
522079022,461447.04508794704
5605000440,914078.4039327429
6632300230,438486.24657528737
8815400165,680759.8694329766
6708200320,683924.3788870375
2426059076,554167.2063741888
3260200200,354170.11057423335
2770601741,503952.60371464054
4338800500,203167.94936025963
9201000320,830043.2685599158
7655900038,321313.2282731973
3625059140,627810.7335084268
4222310010,178959.62920595013
2114700115,360789.5708203834
3291800710,307999.73155571666
9406590010,603339.4625269925
3025059124,2956666.436858291
7972601250,311519.51276475406
930000470,1224577.6875159992
6690500060,547285.4104688428
16000015,282457.7075899845
5693501102,654315.8095752998
8079040490,427229.6488238289
7225000155,420144.2125807445
8819900170,1074267.7596068736
7972601270,275325.7685723695
1224069074,865201.7458614565
5126900321,228262.05089948545
3438501860,291312.76086742006
2822069080,554765.2578065095
1656600310,529180.9692100546
3856900507,1307415.7537397991
1626069139,477013.93406738585
2524049257,1104066.5390271917
3904960150,435389.7803009178
7214820610,372086.1261972586
7977201845,578955.6523055146
2428100080,1047304.8098862666
2202500135,454591.99608072435
1523550220,658320.3992305567
2313900610,427867.76677474345
4123840050,462326.70455681
2125059124,884547.7852311446
1225039067,530860.1323025954
6431500283,425656.5783349925
2473380010,364640.5841543169
5694501195,538803.60418391
2881700046,376524.23485222115
6837820330,301305.94678219536
2337300370,186731.80162908704
3876540630,211797.4811722304
626059317,337229.2960617478
3374500520,461802.7596099671
7228501903,410574.4138817808
4019300051,656290.6399959166
4232902615,651680.963216696
3546000090,218596.55689704427
8127700215,1010780.0065736517
3438501100,362319.4737159766
1769600066,739418.9676013989
8146100610,376405.75628937694
3052700695,527820.1204183782
7954310210,575283.495515873
3761700053,2430264.9119069795
1320069179,376874.14364084986
1331900410,775129.9028129405
7303100210,322345.0963292514
2464400285,490241.95044312003
6163901150,333027.5132952228
8955800045,513639.865215072
2314300200,404230.6198097414
9528104360,386572.7610555823
4177100005,609801.5081732032
8856960260,325988.7069640922
1828001220,491674.219325425
3066400710,812120.8443757017
624110610,1375066.2211052284
4040800260,306162.6488511321
5019500215,583191.6016102717
2481630180,1247971.975844186
7203170190,502364.30071716645
510001280,1019815.7910922809
9430110120,529577.2813313782
1565950030,280279.9103020342
9828202255,826954.6963622124
3878900270,581944.3226144235
8091600080,171372.62781400778
1112000035,384474.50242466666
2228900270,268575.92182897124
6648701740,279427.197091653
1245003740,544493.4297814341
2174503441,431163.1339134517
7708250010,417986.89041311416
6072300110,426836.24408912024
2329800140,252447.59843034708
1494300040,504543.61675092165
3832050130,282276.74651316775
7203100730,1202095.3179558923
7199330170,317645.8308644583
7785000220,464996.1556587994
1250201175,634952.5617924035
4054500180,1401982.4105367665
7905200061,515697.41015953873
3751604895,270527.812753406
5220300140,280531.28185990336
3323059027,373651.4590071198
8651611980,1124299.4150895951
8673400190,576307.0588799613
1668500100,898428.5622799182
1023059365,547473.338604617
3308030060,418159.1315956315
4232400860,1087028.3425998117
2144800615,181563.87816684792
1568100920,1534117.3010407216
9406510040,704549.872700818
2923049421,373114.12452251045
1051000040,1058835.91930741
2077700042,618560.3592012237
9423800030,256276.15591881666
9818700455,789337.7763106728
7133300675,405541.1446343799
4113800550,451055.1856393418
5553300375,2573062.3690295895
2025701530,345999.4011104239
7942601155,503625.896486874
7524300020,303975.97031769436
2520069100,354239.69677105825
5412300410,212617.10943718682
7504110760,996562.3464288793
2594200350,344799.7287996494
2722059013,218715.83476809485
8078430480,479875.7230936896
1423069162,502151.14961572544
8856001090,248954.10233723346
7000100631,669911.0629323102
4222200280,209053.44480342302
7971300050,401097.10474319354
2009001600,301261.12371985894
6619910140,651985.5656334555
2877100985,455720.1476158689
1196000007,413488.4800917088
1330850130,739270.1925799673
6664900410,278958.0474575852
1231001110,295872.631414463
9235900030,274922.2287506679
9407101840,406503.7585296412
9523103001,418441.1701912868
2149800278,423885.5091089501
7234601198,784730.0097705515
9476700035,378085.88222580246
9297301065,699956.2681417414
518500700,598688.76263508
7843500090,353189.92756072286
6056110780,379576.532088069
2345700260,415299.2733043165
3509600070,184099.77254347538
1431700280,354509.72601042775
1623049174,295931.8924358831
3024089049,212806.57952195726
7853340450,531567.353974547
7732410360,675118.8899661213
1446800995,277642.1540109164
2946000285,243229.97299708042
425079100,404222.90977699636
3876313040,412423.5737977748
1762600260,841591.4479323751
1925069121,779404.7432823549
7443000480,731040.0712544298
7820000015,384496.50291881687
4027701253,524145.2881285426
2826049165,443115.44398948713
5426300060,720278.3003220048
1278000210,225696.10129985286
923000270,404105.7353831482
7657600005,273658.77658751135
3024079057,360873.53530416894
3276180020,264873.6328607949
7304300760,236256.550123383
3908100020,528659.9046423399
8835400805,667725.2021772665
4051150070,253264.83281086912
3904930530,425559.1641955713
6163900971,477444.4796311393
7942600310,415247.78853931074
4365700330,224732.16166451646
423059207,253707.46629943006
3992700265,316103.42477172794
7177300090,481684.9968206089
2540820010,600965.4817858883
5700002510,1097222.7941530794
5201000030,504465.1919340822
7631800015,2253138.812739595
2922702965,853218.1070065929
1525059198,1032239.6185400209
1245003160,511970.7383584469
3810000455,429754.64605482685
7855600080,636511.3124814695
5701500030,1222393.4240728891
7504020400,666851.4570994733
1402600570,341387.7088404117
7575610760,269095.60943792295
8731990370,466837.47274892323
5021900090,413843.927982854
290000075,385388.2141536413
2841500010,399430.5077399148
3955900830,430095.3638391477
7852110140,797890.8615503459
1311400350,292100.0490133247
7773800015,700094.4607543609
4123400320,503020.6072135244
2725069157,971158.7935954097
666000143,651011.9595829519
5101408678,486586.45516321633
6371000026,396297.9181813066
2024059084,730343.2284938726
7283900036,336717.36368465313
8881900230,676758.1735151677
3959400135,468354.98982107564
7696610270,259172.71495256276
1689400150,759444.0776717387
5103900015,337011.95920453675
1441000350,563828.9255549934
5101408735,403507.28876706056
3126059027,2156372.8561226497
2320069014,572790.4337045981
9541600015,427417.92706864607
8682320420,561675.7543537198
1562200090,527598.6843244408
3395070980,486796.2491502697
7349600230,366317.10064845206
522049122,248784.40340848677
869700060,353749.5067117819
811000055,1116953.1052377431
1221059176,260725.3560890804
1523059103,452122.38436068885
2025760210,861370.9606219408
9218400088,487320.66519071173
8682292020,449762.68746175733
2623089135,482107.3443389719
3758900259,1130276.7716895265
524069049,553270.0187445675
3121500150,691368.1961576835
5581400080,893639.8114071477
8087800020,293265.1144515995
4070700290,747213.0575595205
3296000170,724448.2018550975
9238500040,577574.7529874584
2744600040,299496.2217578641
6813600380,848645.2442979314
6140100150,504532.5499337177
2201500555,345783.6669052657
2600110250,469682.5519153249
4337000275,188547.93350539022
1186000150,633345.6816312635
1972201963,583685.694910797
1105000745,407635.786735527
2887700560,570825.6491308634
4039700080,671877.8551954814
522049104,329561.5946781468
4202400078,321071.2404314615
7520000695,193974.38811993806
7714000310,735272.9769489232
4319200060,528533.3730349839
8624700015,645829.9346307808
5104520610,377477.72674993664
2354300845,397800.80495685246
3824100291,530258.0143640736
6151800612,340481.2151689053
5454200080,764239.2905269037
6413600290,327684.3323828548
2131200065,288303.2490190855
1459920010,294843.9496225518
50300090,490604.88964121696
2326300090,655906.4569598229
7714000070,830906.5523475305
3630180500,1378779.770432828
1727850340,1336713.4904833927
8691430330,915277.8244819621
2310030390,324608.8058916773
5561400610,623373.152637146
7010701016,494096.3976283045
7883605915,327920.67141474236
1282300995,383011.00391914044
4040700310,419021.00311963056
3353400435,239709.44723261378
2143701015,467988.4262399361
255450020,436536.05088392994
1020069017,440683.3829381891
4038200120,417241.3314073928
9284801100,267551.0374240792
1965200075,591074.8053717993
847100047,562816.2524828108
4038700720,421286.9051686744
6815100085,848885.6499844203
2508000020,434776.93060118216
255520180,954396.9687120762
6822100750,695347.5187349435
869700050,408790.8494813253
1775801405,451592.34578903246
6600400090,237297.9811695779
7202330270,510503.68711323425
1683400165,1270775.3716941113
2625069070,1046535.0268741576
7625702440,426839.5006112787
3388000640,220249.27629947758
1899400365,252274.55582175765
6899990200,1037016.2200472386
5569700020,729073.2023041309
986000045,309428.5186229193
3293700221,304973.39256505686
3764800250,270317.8851925906
2291400566,298393.46791206027
4219401236,1669074.9761577463
4239400840,220390.68332607744
7211400990,280201.87053050334
7696500280,235995.3318391538
7215721070,514113.27457921184
3204850140,375495.7935028376
4322200220,641383.6414922802
2566300100,717759.0022489467
1944900090,421277.2627641041
6648500390,261184.51553709357
7385300020,683258.7638431872
1704900135,367922.71989859967
2877100655,954546.2506980005
2726079098,535437.6919378287
7625703800,387432.3371810616
318300040,745725.9203985342
7922800190,560371.340338657
2023049361,261982.05841203264
8946400210,472849.71097261994
6071600450,506649.7564121929
4343800100,290094.85738822835
1443300140,474810.87055114395
1024039001,891867.2033427787
2767704860,501938.5676398837
7234600851,729839.8249485819
644200065,792402.2226173471
7784400035,718637.7651562907
3826000560,250162.65569910163
9272202260,603136.3839347976
263000253,478742.10185037664
3621059043,556325.017666673
240000130,477337.4896600527
1352300120,298698.3993029146
7849200861,269611.1601326038
2487700130,636189.6702893403
1796100140,331985.51081715594
7234601221,588280.4370232468
8651710190,484318.3963798366
2916200091,537074.2170180538
1232000915,589891.6703689848
1545801970,394575.24284730543
3211200420,295526.89672718087
7686204675,226207.66356502613
3141600210,259221.905915947
3959401284,415257.2929385887
2113700825,306949.66993478994
3876000710,274012.89750892273
522069022,511569.06272451696
3214200070,379185.78054254537
1221039156,375091.35660101374
259600790,447819.13650573883
785000040,428469.2430406639
8138870470,483589.1708268792
2596300035,282973.21979778796
540100057,1080368.513330805
3073500045,538760.4430072686
5363200266,358156.0322003206
8682261650,494747.09275186335
3224510080,816579.4417818823
3211270160,564142.4977180163
9269200520,348109.37815936113
293810190,392287.9899684833
4197400043,320767.6353035349
3026079031,377209.98787162825
5332200405,986812.7100722592
2473411210,302358.03883057577
9268200315,602014.0704053438
8123500050,605416.1596035709
3221069091,383196.2399340146
2485000165,440175.57006901863
4058800215,600707.6302843604
1926059039,670359.7053999173
2533300680,991548.353272848
3343903640,396943.20878307935
5700003705,1212034.2705789127
2023049372,419562.0251274767
4058800830,649341.5247514121
3333002302,466253.7200646845
2944500340,305312.12556970364
1982200790,524329.7707176547
8929000270,610523.6426762977
8122101440,323846.91591360245
7525530470,986267.9642267543
9332800020,542621.5694657445
3878900525,309078.14429957344
5420300210,234198.54675671167
9232900165,356401.62418523384
6414100026,438062.005301319
3013300660,709999.8933549987
7954300120,603685.9469403975
1081200360,351344.2278770531
2877102345,679636.3413504302
2202500255,522793.8990924576
7984400050,237887.10670529262
9558020380,572573.0648810869
7812801850,216067.95068624124
8944460020,389229.2336013779
2306400040,544450.3320478485
8649400410,284947.3919913486
7889602020,249736.6858689836
2041000025,518087.2172130383
871001484,722107.1167773022
2767602141,534937.5042662027
3630180470,1087763.5915663044
2769602140,518232.9935087701
2473250280,289574.932106872
5422560660,355518.66056924604
3756600240,316495.26484374795
8651600160,548067.3021611465
7202300540,1019234.3582003262
8961950250,753524.6870962037
3303000130,489583.17318894505
798000062,264455.9027632167
1695900150,875806.3121695498
1604730150,346408.14731545706
4136930310,501516.06504860567
8835401250,1931414.0251266947
8665900328,424338.91531470756
9262800255,283691.97262233385
1853080570,783408.7397583134
5556300114,730171.906999921
9517200290,414974.63007098314
4037200295,449499.40271387476
7417100123,350993.9205391381
2620069077,219865.6448182855
7922720040,645133.0980280738
558100090,478414.4003877478
257000037,298286.2038759575
3319500385,517033.90682624694
9297301520,299818.57764076075
3580900090,217461.26425065123
1321039076,220384.37795963875
7227801581,204072.67169325615
9407001620,286282.6191082395
2130400150,283397.76611923083
2312400200,205750.73369784176
4046700210,331138.403236302
1193000480,1189416.8827317914
1492800296,503503.4358886483
3013300017,393770.4124184505
3630240140,605913.4800091053
1049010390,374527.3053632709
9320900420,211471.52361760172
4315700060,322650.19451230805
2591010290,349005.89125861437
323089085,505852.17181010044
6600400270,296077.83801276144
2919701105,480817.5665474266
7202360670,981962.0131533382
8927600100,825593.0376488167
3211700045,519433.8703208479
4027701326,611418.6212251752
1601600195,316799.3580378648
7853280350,1172567.9733468709
3629970130,749670.5678295526
7203120020,1170988.9517689918
9542900190,312584.90946525626
8035350120,733175.8436854217
1238501184,815501.5825422772
251200240,461503.3776332092
8945300200,213577.55580936663
2162000160,911045.4536464681
5466310060,229794.4751726267
1239400064,528576.7230831516
5205000020,372945.85474034515
1720800305,1057421.1459540778
7280300375,729533.6357961954
2095800400,394563.95409193315
7852010950,676202.7054454548
1428001160,572781.6936676158
9528104910,580254.6271611929
8644210470,1124758.4173912583
7923300310,446078.35619355156
254000100,695557.7646329373
1931300688,465145.6242958589
7007700030,411762.5420206048
422049178,257284.5943569948
422069067,313217.5316897422
2923049393,385491.1379175351
930000305,530898.6101126865
2461900448,563548.8481690784
2610100020,250535.34807502158
2895550050,278204.85382500896
7701700040,252786.32523805895
2460900020,565716.7529164689
9827700105,816482.1036094789
1005000240,381697.19922065106
7200001254,488736.00959571445
866400040,497879.52874632616
305000170,706055.2177926928
2260800110,907146.639300255
3442000127,795250.2516230876
5253300437,422444.3888246121
7576700150,1181911.067396985
5469501410,832003.185591176
5104531120,984077.9088560735
723049434,207206.9104131986
622069006,1591704.0416004143
2517101200,336014.8455159148
8159620160,325274.4481710978
5561300640,529437.4022860556
3317010130,265421.33890805586
4364200250,344702.4095668989
8732300060,551374.8220999223
5603700025,681152.1137829892
3585900190,1190874.2382241026
3996900575,235893.17506330402
8731801260,213948.1752114397
3810000860,275389.84361164493
5700003585,2127179.0314663295
6332000050,506631.39591196016
9286100250,472333.2096359501
9471201110,1040822.8379814138
9290800050,381096.31862885907
7300200400,638403.1816533568
526069024,825069.617334613
1454600156,1268061.179369007
3904980360,442983.61590613995
2626119062,227667.01409891175
8651730290,418264.4250344399
7611200195,787811.1271531119
1919800260,706592.7537571288
6632900354,278047.5648628877
3972900195,322475.1583419367
5151600170,342183.0335182319
7016000440,350931.66538040916
871000435,862293.1413612969
9578060540,458832.5360258216
2332700060,715919.3493726797
766000240,292377.356984006
4363700200,268825.2567628484
7100000250,325280.652367079
2781250560,241503.36583305386
2781250100,395416.40989667096
5419800220,233265.46697293175
7147600245,242487.89743268144
2926069083,1113310.7113481034
6189200125,732036.3155006189
9542830160,317571.92414738506
5152200020,345730.5786621066
9412900045,425489.77022247686
6600410480,256315.2636930642
6979970080,616318.070845644
5636010280,320956.74266919435
1732801300,868143.3430213513
5561401530,720373.7874006239
9578500510,409060.3275758529
7304300906,256480.5599218342
1223089077,488175.1521483227
721049207,332010.20708236337
8691330310,956614.9318093252
1523069204,441124.46610932006
3188100105,432426.512667865
6608500290,411243.73518240487
2891400410,398200.86551423493
7663700551,322696.96893432044
5413200140,246887.18638496628
425069139,601614.0373346815
6713700155,396689.2792999844
2767603505,523317.16708395147
7789000080,185247.5394760998
9211500620,235950.32340354094
3750604417,282414.6110996896
7922800320,511575.4050898207
1471620240,277463.7488625748
2222059052,378119.05628199776
9551200270,1050213.3184845569
2767603160,584465.521198835
9406710060,532976.4924364394
8929000250,400029.011973974
5538300120,411264.1297522633
2223069120,606049.8667949169
1652500060,1076316.6670682502
8564500240,401041.6436186174
3629700120,668387.7957727511
3943600070,412628.54376962676
4171200025,342598.37985220854
2425049063,3258163.433827862
9828701650,449601.01064265554
3581000340,248847.5226404829
8100900015,351284.2556593752
2125059161,1236741.2898411753
304000380,231916.3801037181
8146200070,832284.9119414743
686530170,518854.60866772
2917200645,421706.56344643986
9547200530,842018.5421818752
2122059199,693803.4655271613
1150000740,739766.6960945023
5706200060,332420.813984335
9265410010,216044.4611905321
4083800555,509703.43817233783
6152900332,389129.02280689613
2520900301,235104.63956175843
9828200790,540182.4677372538
1657530180,299784.5538739696
7471900045,279834.9475673781
9828200460,605982.8253863067
1775900140,505871.4689452748
6139800430,579322.3867721853
7214400005,510884.54988727963
5332200026,406532.8350555644
9510970300,762991.0854804278
2540830020,365695.0909060016
3392100140,242074.0724647731
1326069191,445103.52222743654
2125059112,757626.9058539367
859000022,509413.32382465235
8854100350,714228.1181094988
121059007,194126.1387111127
7977201707,431323.5279021709
3859900060,2488314.627636888
8815400735,1134979.7791775158
705700530,475515.52161076665
6600780130,505962.1753416717
6378500105,320403.19918426214
8143000310,394623.4118325166
2877102330,798956.8735976885
3526039074,593608.9527321212
2115510300,296779.77556075127
3024059014,2357844.37062216
2141330360,590045.8334540678
546000400,544328.3268456652
2071500011,526804.7953084181
7972000240,240850.3816285174
7016200460,352520.2732590206
6204200180,430642.059909944
1552100135,878110.4099649469
88000173,306364.7659793512
2581900235,737597.6555441318
9211500560,233968.60911186226
621069218,494796.16535449715
1321970240,348963.2904785319
798000630,328974.6998099919
421000285,217623.50229332436
2824600180,946874.9638626612
3832051140,287715.18514908577
1237500105,565720.5295025136
8802400906,321960.13764809305
3166900270,469232.60280898283
3682000060,403098.43717249687
